entity_id,event_timestamp,tenure_months,monthly_charges,total_charges,num_support_tickets,contract_type,internet_service,payment_method,churn
1521,2024-04-27T13:00:00,54,103.93,5557.42,2,One-year,No,Credit card,0
1522,2024-02-22T06:00:00,23,104.07,2344.72,1,Two-year,No,Credit card,0
1523,2024-03-19T03:00:00,11,69.58,,4,One-year,DSL,Mailed check,0
1524,2024-05-18T16:00:00,20,85.71,1636.46,1,Month-to-month,No,Mailed check,1
1525,2024-05-03T15:00:00,24,65.03,1481.1,1,Two-year,No,Electronic check,0
1526,2024-03-09T07:00:00,55,95.06,5170.38,2,Two-year,No,Electronic check,0
1527,2024-03-17T11:00:00,60,79.88,4816.79,3,Two-year,No,Mailed check,0
1528,2024-04-12T17:00:00,3,119.05,350.43,1,One-year,Fiber optic,Bank transfer,0
1529,2024-02-27T19:00:00,46,76.62,3561.22,0,Two-year,No,Mailed check,0
1530,2024-04-15T13:00:00,2,95.93,216.53,4,Two-year,Fiber optic,Mailed check,0
1531,2024-06-23T15:00:00,9,95.98,818.93,0,Month-to-month,No,Credit card,0
1532,2024-04-28T07:00:00,37,59.37,2174.14,0,Two-year,DSL,Bank transfer,0
1533,2024-03-21T00:00:00,44,39.04,1711.18,2,Two-year,No,Electronic check,0
1534,2024-04-27T01:00:00,66,100.23,6553.53,2,Month-to-month,DSL,Credit card,0
1535,2024-01-11T10:00:00,8,19.84,120.54,2,Month-to-month,DSL,Mailed check,0
1536,2024-03-01T00:00:00,70,74.21,5183.77,2,Two-year,DSL,Bank transfer,0
1537,2024-01-05T11:00:00,48,111.35,5377.88,3,Two-year,No,Bank transfer,0
1538,2024-05-25T01:00:00,34,96.26,3282.96,0,One-year,No,Bank transfer,0
1539,2024-06-25T03:00:00,3,84.67,224.84,2,Two-year,DSL,Credit card,0
1540,2024-06-19T10:00:00,38,48.91,1852.86,1,Two-year,DSL,Credit card,0
1541,2024-03-29T19:00:00,52,101.49,5247.71,0,Month-to-month,DSL,Electronic check,0
1542,2024-02-25T20:00:00,18,50.17,933.12,1,Month-to-month,DSL,Electronic check,0
1543,2024-03-24T05:00:00,4,44.38,139.65,1,One-year,Fiber optic,Mailed check,0
1544,2024-03-30T06:00:00,30,72.51,2275.89,1,Month-to-month,DSL,Bank transfer,0
1545,2024-06-12T04:00:00,8,18.34,146.86,0,Month-to-month,DSL,Credit card,0
1546,2024-06-21T10:00:00,21,61.41,1315.75,1,Two-year,DSL,Bank transfer,0
1547,2024-06-06T02:00:00,40,35.37,1429.76,1,Month-to-month,No,Bank transfer,0
1548,2024-04-30T07:00:00,7,71.97,480.77,2,One-year,Fiber optic,Credit card,0
1549,2024-06-28T18:00:00,46,96.78,4421.93,2,One-year,DSL,Bank transfer,0
1550,2024-02-25T13:00:00,27,21.74,684.21,1,Month-to-month,DSL,Mailed check,0
1551,2024-05-22T02:00:00,26,42.44,1034.44,2,One-year,No,Mailed check,0
1552,2024-01-17T10:00:00,70,66.47,4564.74,0,Two-year,Fiber optic,Mailed check,0
1553,2024-01-28T11:00:00,40,59.68,2404.19,1,Two-year,DSL,Electronic check,0
1554,2024-05-31T12:00:00,38,46.48,1736.12,1,One-year,Fiber optic,Credit card,0
1555,2024-03-28T01:00:00,40,40.9,1646.55,1,One-year,No,Credit card,0
1556,2024-05-27T00:00:00,4,88.33,328.36,0,Two-year,No,Bank transfer,0
1557,2024-05-11T16:00:00,44,34.7,1509.13,1,One-year,DSL,Bank transfer,0
1558,2024-02-02T16:00:00,59,77.45,4509.77,2,One-year,Fiber optic,Bank transfer,0
1559,2024-03-17T16:00:00,7,36.27,328.38,2,Two-year,No,Electronic check,0
1560,2024-02-22T13:00:00,58,109.67,6396.75,3,One-year,Fiber optic,Electronic check,0
1561,2024-05-08T10:00:00,67,119.48,8028.54,0,Month-to-month,No,Electronic check,0
1562,2024-01-06T23:00:00,15,97.09,1453.7,4,One-year,No,Electronic check,0
1563,2024-04-05T02:00:00,22,103.01,2204.46,1,One-year,Fiber optic,Mailed check,0
1564,2024-06-20T10:00:00,65,72.92,4761.91,0,Two-year,Fiber optic,Electronic check,0
1565,2024-05-01T09:00:00,3,94.11,329.62,1,Month-to-month,No,Mailed check,0
1566,2024-01-26T16:00:00,45,30.37,1411.93,1,Month-to-month,No,Bank transfer,0
1567,2024-04-12T04:00:00,42,24.22,1039.97,1,One-year,No,Credit card,0
1568,2024-06-09T10:00:00,45,69.99,3175.54,2,Month-to-month,No,Electronic check,0
1569,2024-05-04T18:00:00,56,27.22,1496.43,1,One-year,Fiber optic,Credit card,0
1570,2024-05-10T07:00:00,15,28.33,394.16,1,Two-year,No,Electronic check,0
1571,2024-04-06T08:00:00,4,105.24,370.67,2,Month-to-month,Fiber optic,Mailed check,0
1572,2024-03-08T01:00:00,53,25.81,1353.42,4,Month-to-month,Fiber optic,Bank transfer,0
1573,2024-04-18T04:00:00,5,37.27,184.05,1,One-year,DSL,Credit card,0
1574,2024-02-24T00:00:00,14,44.86,627.13,1,Month-to-month,No,Mailed check,0
1575,2024-05-10T14:00:00,6,60.68,301.13,5,Month-to-month,No,Bank transfer,0
1576,2024-02-20T00:00:00,45,29.41,1367.91,4,Month-to-month,Fiber optic,Electronic check,0
1577,2024-02-22T17:00:00,71,115.91,8317.4,5,One-year,DSL,Electronic check,0
1578,2024-05-01T14:00:00,46,116.1,,0,Month-to-month,DSL,Credit card,0
1579,2024-02-17T17:00:00,30,91.18,2680.25,0,One-year,DSL,Credit card,0
1580,2024-06-16T11:00:00,34,98.33,3300.42,2,Month-to-month,DSL,Electronic check,0
1581,2024-03-02T17:00:00,35,95.31,3351.46,3,Two-year,DSL,Mailed check,0
1582,2024-05-22T15:00:00,62,90.89,5642.08,3,One-year,No,Credit card,1
1583,2024-02-17T09:00:00,33,106.29,,0,Month-to-month,Fiber optic,Bank transfer,0
1584,2024-03-19T12:00:00,28,35.58,981.0,0,Two-year,No,Electronic check,0
1585,2024-03-01T12:00:00,49,39.94,1928.98,2,Month-to-month,DSL,Electronic check,0
1586,2024-04-29T15:00:00,18,25.15,457.17,1,Two-year,No,Electronic check,1
1587,2024-01-09T20:00:00,13,68.48,971.76,1,One-year,DSL,Credit card,1
1588,2024-02-17T03:00:00,14,38.83,,3,Month-to-month,No,Credit card,0
1589,2024-01-18T15:00:00,41,106.75,4366.67,1,One-year,DSL,Mailed check,0
1590,2024-02-03T05:00:00,40,42.98,1680.0,0,Month-to-month,DSL,Bank transfer,0
1591,2024-03-19T23:00:00,51,19.57,979.02,2,Two-year,No,Electronic check,0
1592,2024-03-31T10:00:00,61,108.1,6623.17,1,Two-year,DSL,Credit card,0
1593,2024-06-26T11:00:00,61,59.72,3603.52,1,Two-year,DSL,Bank transfer,0
1594,2024-05-17T18:00:00,49,21.78,1011.87,0,Two-year,No,Electronic check,0
1595,2024-04-19T16:00:00,56,73.13,4025.79,1,Two-year,Fiber optic,Bank transfer,0
1596,2024-03-07T00:00:00,60,56.7,3449.48,0,Month-to-month,No,Bank transfer,0
1597,2024-05-26T23:00:00,12,117.63,1421.49,2,One-year,Fiber optic,Electronic check,1
1598,2024-01-11T16:00:00,26,58.09,1518.51,5,One-year,No,Credit card,0
1599,2024-05-05T21:00:00,68,59.84,4064.22,1,Month-to-month,DSL,Mailed check,0
1600,2024-05-12T12:00:00,2,54.65,141.14,2,Month-to-month,DSL,Electronic check,1
1601,2024-01-31T12:00:00,52,64.25,3283.78,0,Two-year,No,Electronic check,0
1602,2024-05-28T21:00:00,12,57.22,648.41,3,One-year,DSL,Credit card,0
1603,2024-03-07T12:00:00,59,93.48,5478.72,2,Month-to-month,No,Credit card,0
1604,2024-03-03T14:00:00,66,46.29,3021.72,0,One-year,DSL,Electronic check,0
1605,2024-01-05T06:00:00,11,50.47,521.79,1,Two-year,DSL,Bank transfer,0
1606,2024-04-24T10:00:00,2,24.98,0,0,Month-to-month,Fiber optic,Credit card,0
1607,2024-02-05T08:00:00,33,46.91,1578.91,1,Two-year,DSL,Electronic check,0
1608,2024-05-11T14:00:00,18,90.05,1595.54,1,Two-year,DSL,Mailed check,0
1609,2024-04-29T07:00:00,1,33.23,54.52,2,One-year,No,Bank transfer,0
1610,2024-03-16T02:00:00,25,59.98,1482.04,0,Month-to-month,Fiber optic,Credit card,1
1611,2024-01-09T01:00:00,18,74.27,1305.77,5,Month-to-month,Fiber optic,Credit card,1
1612,2024-04-27T02:00:00,8,44.98,,1,Month-to-month,No,Mailed check,0
1613,2024-03-08T17:00:00,23,,937.7,2,Month-to-month,DSL,Electronic check,0
1614,2024-03-19T20:00:00,55,62.39,3394.74,3,One-year,Fiber optic,Credit card,0
1615,2024-05-07T23:00:00,57,60.73,3475.43,2,Month-to-month,Fiber optic,Mailed check,1
1616,2024-04-14T17:00:00,27,116.33,3210.44,2,One-year,No,Credit card,1
1617,2024-06-27T12:00:00,13,94.44,1266.6,3,One-year,No,Credit card,0
1618,2024-01-21T21:00:00,36,118.32,4299.0,5,One-year,No,Bank transfer,0
1619,2024-02-07T04:00:00,27,54.88,1613.99,0,Two-year,Fiber optic,Credit card,0
1620,2024-02-08T02:00:00,27,49.38,1364.13,1,Two-year,Fiber optic,Mailed check,0
1621,2024-06-13T02:00:00,33,79.67,2629.34,1,Month-to-month,Fiber optic,Bank transfer,0
1622,2024-06-20T13:00:00,64,96.96,6175.55,1,Month-to-month,Fiber optic,Mailed check,1
1623,2024-04-13T08:00:00,37,,2614.33,2,One-year,No,Electronic check,0
1624,2024-03-12T02:00:00,13,101.29,1248.44,1,Month-to-month,Fiber optic,Bank transfer,1
1625,2024-06-13T16:00:00,4,30.08,85.18,2,Month-to-month,Fiber optic,Mailed check,1
1626,2024-03-11T01:00:00,26,34.64,925.69,1,Two-year,Fiber optic,Electronic check,0
1627,2024-01-27T20:00:00,61,100.96,6163.42,1,One-year,No,Credit card,0
1628,2024-03-13T20:00:00,20,95.58,1994.74,4,Two-year,Fiber optic,Electronic check,0
1629,2024-02-12T17:00:00,47,111.97,5248.76,2,Month-to-month,No,Electronic check,1
1630,2024-04-29T03:00:00,57,71.3,4049.62,0,Month-to-month,Fiber optic,Electronic check,0
1631,2024-05-05T03:00:00,4,74.36,210.78,2,Month-to-month,No,Credit card,0
1632,2024-06-21T23:00:00,30,22.11,656.76,2,Month-to-month,DSL,Bank transfer,0
1633,2024-02-04T06:00:00,46,65.48,3024.51,0,One-year,No,Bank transfer,0
1634,2024-04-07T17:00:00,21,116.97,2454.02,0,Two-year,DSL,Credit card,0
1635,2024-04-03T22:00:00,51,85.97,4473.59,2,Two-year,DSL,Mailed check,0
1636,2024-04-09T02:00:00,19,27.12,,0,Month-to-month,Fiber optic,Bank transfer,0
1637,2024-06-26T03:00:00,28,38.16,1182.42,2,Month-to-month,Fiber optic,Mailed check,0
1638,2024-06-02T02:00:00,18,47.43,887.95,2,Month-to-month,Fiber optic,Electronic check,0
1639,2024-04-13T22:00:00,30,22.78,772.12,2,Two-year,No,Credit card,0
1640,2024-03-11T15:00:00,43,41.73,1859.65,1,One-year,DSL,Electronic check,0
1641,2024-01-29T04:00:00,20,68.04,1389.14,2,Month-to-month,No,Bank transfer,0
1642,2024-05-07T16:00:00,58,110.58,6353.67,1,Month-to-month,No,Bank transfer,0
1643,2024-03-15T13:00:00,20,56.39,1141.97,2,Two-year,Fiber optic,Electronic check,0
1644,2024-01-27T00:00:00,48,96.71,4636.36,1,Month-to-month,DSL,Bank transfer,0
1645,2024-03-22T09:00:00,65,65.31,4186.75,4,Two-year,DSL,Mailed check,0
1646,2024-06-20T05:00:00,24,108.64,2676.47,1,One-year,No,Bank transfer,0
1647,2024-04-19T08:00:00,23,51.9,1200.16,3,Two-year,Fiber optic,Electronic check,0
1648,2024-02-23T23:00:00,49,87.69,4247.15,0,Month-to-month,No,Mailed check,0
1649,2024-04-14T21:00:00,61,60.59,3739.89,0,Two-year,Fiber optic,Credit card,0
1650,2024-03-26T11:00:00,67,111.69,7535.2,1,Two-year,DSL,Mailed check,0
1651,2024-03-24T19:00:00,45,98.4,4381.98,1,Month-to-month,No,Credit card,0
1652,2024-05-01T16:00:00,33,97.2,3096.89,1,Two-year,Fiber optic,Credit card,0
1653,2024-05-02T06:00:00,44,53.11,2389.7,2,Two-year,Fiber optic,Mailed check,0
1654,2024-06-13T04:00:00,17,64.46,1177.73,0,Month-to-month,No,Mailed check,0
1655,2024-05-19T11:00:00,10,103.26,1067.62,3,Month-to-month,DSL,Bank transfer,1
1656,2024-01-03T06:00:00,71,59.22,4141.05,1,Month-to-month,DSL,Credit card,0
1657,2024-01-20T01:00:00,24,21.02,526.41,3,One-year,DSL,Credit card,0
1658,2024-06-24T00:00:00,10,63.96,686.34,4,Month-to-month,Fiber optic,Electronic check,0
1659,2024-04-22T05:00:00,26,39.29,974.16,1,Two-year,DSL,Electronic check,0
1660,2024-03-24T08:00:00,56,117.85,6628.32,1,Month-to-month,No,Electronic check,0
1661,2024-01-23T05:00:00,71,51.16,3621.26,1,Two-year,DSL,Credit card,0
1662,2024-04-20T22:00:00,50,40.67,2000.14,1,Two-year,Fiber optic,Electronic check,0
1663,2024-01-01T16:00:00,43,102.05,4359.27,2,One-year,Fiber optic,Bank transfer,1
1664,2024-01-03T21:00:00,1,60.71,69.37,1,One-year,DSL,Mailed check,1
1665,2024-01-09T18:00:00,22,78.69,1774.5,4,Month-to-month,Fiber optic,Bank transfer,0
1666,2024-02-09T11:00:00,45,115.63,5277.56,1,Month-to-month,DSL,Bank transfer,0
1667,2024-04-13T18:00:00,45,105.06,4792.31,2,Two-year,No,Electronic check,0
1668,2024-03-16T07:00:00,37,88.9,3314.59,0,Month-to-month,DSL,Mailed check,0
1669,2024-05-28T01:00:00,55,31.49,1736.35,3,Month-to-month,Fiber optic,Bank transfer,0
1670,2024-05-07T12:00:00,51,49.93,2535.67,2,Month-to-month,DSL,Mailed check,0
1671,2024-05-24T06:00:00,40,77.98,3115.99,0,Month-to-month,No,Bank transfer,0
1672,2024-04-05T07:00:00,13,77.77,1029.14,0,One-year,DSL,Mailed check,1
1673,2024-04-18T03:00:00,55,105.21,5779.95,3,Month-to-month,DSL,Electronic check,0
1674,2024-01-28T02:00:00,4,18.46,117.13,4,Month-to-month,Fiber optic,Electronic check,0
1675,2024-06-19T01:00:00,43,54.17,2312.89,1,Two-year,No,Electronic check,0
1676,2024-02-09T02:00:00,60,83.05,5019.19,1,Month-to-month,Fiber optic,Bank transfer,0
1677,2024-05-18T15:00:00,33,82.08,2673.57,1,Month-to-month,No,Electronic check,0
1678,2024-05-22T13:00:00,49,102.61,4958.63,0,Month-to-month,DSL,Mailed check,0
1679,2024-04-01T23:00:00,8,34.92,218.11,1,Month-to-month,No,Bank transfer,0
1680,2024-03-09T12:00:00,70,35.52,2499.18,3,One-year,DSL,Electronic check,0
1681,2024-02-10T05:00:00,22,54.97,1297.76,1,One-year,DSL,Credit card,0
1682,2024-02-18T18:00:00,14,72.39,967.69,3,One-year,Fiber optic,Mailed check,0
1683,2024-01-04T19:00:00,2,27.25,138.13,1,One-year,No,Mailed check,0
1684,2024-03-28T01:00:00,22,102.81,2232.16,1,One-year,DSL,Bank transfer,0
1685,2024-01-22T18:00:00,25,36.88,881.46,0,Two-year,DSL,Electronic check,0
1686,2024-05-31T07:00:00,26,,1902.54,0,Month-to-month,Fiber optic,Credit card,0
1687,2024-04-17T01:00:00,6,60.83,425.78,2,One-year,Fiber optic,Electronic check,0
1688,2024-05-26T10:00:00,17,57.87,991.96,0,Two-year,No,Bank transfer,1
1689,2024-02-20T13:00:00,35,61.21,2092.85,0,Month-to-month,No,Electronic check,0
1690,2024-01-26T12:00:00,34,46.88,1611.85,0,One-year,Fiber optic,Mailed check,0
1691,2024-01-09T13:00:00,37,29.86,1104.42,2,One-year,Fiber optic,Credit card,0
1692,2024-05-01T10:00:00,33,79.65,2572.96,0,Month-to-month,Fiber optic,Credit card,0
1693,2024-02-13T09:00:00,71,63.02,4569.47,2,One-year,No,Mailed check,0
1694,2024-04-19T10:00:00,35,96.69,3382.96,0,One-year,DSL,Mailed check,0
1695,2024-04-06T04:00:00,50,76.41,3740.29,0,One-year,Fiber optic,Bank transfer,0
1696,2024-01-04T00:00:00,36,88.2,3202.02,0,Two-year,Fiber optic,Bank transfer,0
1697,2024-05-31T19:00:00,44,81.83,,1,Two-year,Fiber optic,Mailed check,0
1698,2024-06-14T20:00:00,29,66.65,2008.79,0,Two-year,Fiber optic,Electronic check,0
1699,2024-04-25T20:00:00,29,64.47,1928.14,1,One-year,No,Credit card,0
1700,2024-01-18T11:00:00,54,44.15,2367.57,1,Two-year,Fiber optic,Mailed check,0
1701,2024-01-29T00:00:00,12,70.99,885.48,2,One-year,No,Mailed check,0
1702,2024-04-19T01:00:00,6,89.15,459.18,2,One-year,DSL,Bank transfer,0
1703,2024-01-06T12:00:00,32,63.31,2083.53,1,One-year,No,Credit card,0
1704,2024-05-01T18:00:00,16,73.9,1148.26,0,Two-year,DSL,Credit card,0
1705,2024-02-22T18:00:00,3,96.65,221.03,1,One-year,No,Electronic check,0
1706,2024-06-12T10:00:00,22,89.03,1980.04,3,One-year,DSL,Bank transfer,0
1707,2024-04-12T21:00:00,39,76.24,2989.45,1,Two-year,Fiber optic,Electronic check,0
1708,2024-05-28T18:00:00,51,39.01,2008.71,3,Two-year,DSL,Credit card,0
1709,2024-03-23T06:00:00,11,86.64,896.39,0,Month-to-month,No,Mailed check,0
1710,2024-05-30T09:00:00,12,64.67,750.83,1,One-year,Fiber optic,Bank transfer,0
1711,2024-06-12T19:00:00,69,88.07,6008.51,0,Month-to-month,Fiber optic,Bank transfer,0
1712,2024-03-28T17:00:00,46,,4349.45,2,One-year,No,Mailed check,0
1713,2024-03-03T01:00:00,34,119.62,3943.21,1,Two-year,No,Bank transfer,0
1714,2024-03-10T21:00:00,10,65.52,631.17,2,Month-to-month,Fiber optic,Credit card,0
1715,2024-05-28T23:00:00,68,77.15,5250.0,0,One-year,No,Bank transfer,0
1716,2024-06-02T04:00:00,66,27.5,1707.08,0,One-year,DSL,Electronic check,0
1717,2024-06-02T13:00:00,58,107.74,6266.17,4,Month-to-month,Fiber optic,Mailed check,0
1718,2024-06-17T18:00:00,38,102.96,3969.94,3,Month-to-month,Fiber optic,Mailed check,0
1719,2024-06-24T03:00:00,24,83.44,1963.27,0,Two-year,DSL,Credit card,0
1720,2024-05-22T01:00:00,50,105.58,5287.28,0,One-year,Fiber optic,Credit card,0
1721,2024-06-01T12:00:00,31,81.74,2465.56,4,One-year,Fiber optic,Mailed check,0
1722,2024-03-16T21:00:00,33,52.07,1737.58,2,Month-to-month,DSL,Mailed check,1
1723,2024-03-04T00:00:00,21,85.08,1750.73,0,Month-to-month,DSL,Mailed check,0
1724,2024-03-16T07:00:00,58,59.32,3476.99,2,One-year,No,Credit card,1
1725,2024-03-12T21:00:00,40,22.29,,1,Month-to-month,No,Credit card,0
1726,2024-05-25T14:00:00,52,102.36,5383.93,2,Month-to-month,DSL,Bank transfer,0
1727,2024-06-03T19:00:00,48,46.2,2205.53,2,Month-to-month,Fiber optic,Credit card,0
1728,2024-03-06T05:00:00,10,31.19,261.88,2,Two-year,DSL,Mailed check,0
1729,2024-03-29T12:00:00,22,116.05,2528.92,1,One-year,No,Credit card,1
1730,2024-04-12T17:00:00,20,77.97,1549.17,3,One-year,No,Credit card,0
1731,2024-01-13T16:00:00,58,80.31,4597.47,0,Month-to-month,DSL,Bank transfer,0
1732,2024-06-02T02:00:00,32,27.76,951.02,0,Two-year,No,Mailed check,0
1733,2024-02-07T19:00:00,2,20.99,74.94,0,Two-year,No,Credit card,0
1734,2024-05-12T18:00:00,40,93.6,3719.03,4,Month-to-month,Fiber optic,Electronic check,1
1735,2024-06-19T22:00:00,70,65.95,4683.9,1,Two-year,Fiber optic,Bank transfer,0
1736,2024-02-29T00:00:00,43,81.35,3512.3,1,Two-year,DSL,Mailed check,0
1737,2024-04-04T12:00:00,55,61.67,3413.58,3,Two-year,No,Electronic check,0
1738,2024-05-14T13:00:00,11,66.33,721.41,2,Two-year,Fiber optic,Credit card,1
1739,2024-02-11T10:00:00,20,95.28,1858.55,3,One-year,Fiber optic,Bank transfer,1
1740,2024-06-13T05:00:00,25,67.18,1613.32,2,Month-to-month,Fiber optic,Credit card,0
1741,2024-05-29T19:00:00,45,24.34,1021.78,1,Month-to-month,DSL,Bank transfer,0
1742,2024-03-16T09:00:00,67,67.4,4556.79,0,Month-to-month,DSL,Bank transfer,0
1743,2024-02-27T10:00:00,71,80.11,5698.64,0,Two-year,No,Credit card,0
1744,2024-06-25T17:00:00,1,88.57,31.27,1,Two-year,DSL,Credit card,0
1745,2024-01-10T19:00:00,12,67.3,812.7,2,One-year,Fiber optic,Mailed check,0
1746,2024-04-25T08:00:00,46,69.91,3288.87,1,Month-to-month,No,Electronic check,0
1747,2024-01-03T18:00:00,51,86.25,4399.27,1,One-year,Fiber optic,Electronic check,0
1748,2024-03-04T19:00:00,2,91.12,256.33,1,Two-year,Fiber optic,Electronic check,0
1749,2024-01-11T07:00:00,20,36.18,727.3,0,One-year,Fiber optic,Mailed check,0
1750,2024-05-16T17:00:00,70,74.58,,1,Two-year,No,Electronic check,0
1751,2024-04-16T04:00:00,21,80.02,1610.64,2,Month-to-month,DSL,Mailed check,0
1752,2024-06-03T17:00:00,60,48.6,3029.15,2,Month-to-month,Fiber optic,Credit card,0
1753,2024-01-21T02:00:00,22,22.18,477.25,1,Two-year,No,Bank transfer,0
1754,2024-03-28T05:00:00,19,100.7,1890.71,1,Two-year,Fiber optic,Bank transfer,0
1755,2024-04-30T21:00:00,16,29.37,,3,Month-to-month,Fiber optic,Mailed check,0
1756,2024-02-20T02:00:00,35,55.06,1916.44,1,Two-year,DSL,Mailed check,0
1757,2024-04-14T05:00:00,50,94.08,4732.81,2,One-year,Fiber optic,Credit card,0
1758,2024-04-05T15:00:00,49,112.13,5435.92,2,One-year,DSL,Bank transfer,1
1759,2024-01-03T11:00:00,1,40.04,1.37,2,Month-to-month,Fiber optic,Credit card,0
1760,2024-02-12T01:00:00,12,83.99,1040.59,3,Month-to-month,DSL,Electronic check,0
1761,2024-04-03T07:00:00,4,32.6,175.59,2,One-year,Fiber optic,Credit card,0
1762,2024-04-28T11:00:00,24,116.86,2856.06,0,Two-year,No,Credit card,1
1763,2024-03-25T07:00:00,38,85.48,3246.29,2,One-year,No,Bank transfer,0
1764,2024-03-30T16:00:00,3,82.32,286.87,0,Two-year,No,Credit card,0
1765,2024-06-28T13:00:00,37,95.73,3501.07,3,One-year,No,Credit card,1
1766,2024-03-16T14:00:00,53,28.46,1538.86,1,Two-year,Fiber optic,Electronic check,0
1767,2024-02-20T21:00:00,54,109.98,,2,One-year,DSL,Electronic check,0
1768,2024-02-15T08:00:00,12,61.16,748.67,2,Two-year,Fiber optic,Electronic check,0
1769,2024-03-22T22:00:00,42,49.37,2057.97,1,Two-year,Fiber optic,Mailed check,0
1770,2024-03-17T22:00:00,7,50.57,347.0,2,Two-year,No,Credit card,0
1771,2024-01-02T11:00:00,43,57.61,2503.43,3,Two-year,Fiber optic,Credit card,0
1772,2024-01-26T18:00:00,24,117.0,2833.56,4,One-year,DSL,Electronic check,0
1773,2024-04-13T09:00:00,47,62.11,2920.82,3,Two-year,DSL,Mailed check,0
1774,2024-04-22T15:00:00,18,50.86,947.86,5,Two-year,No,Mailed check,0
1775,2024-01-25T08:00:00,21,,813.09,0,Month-to-month,DSL,Mailed check,1
1776,2024-03-17T15:00:00,55,80.92,4440.71,1,Two-year,Fiber optic,Bank transfer,0
1777,2024-04-09T01:00:00,68,33.23,2189.88,3,One-year,No,Bank transfer,0
1778,2024-04-10T09:00:00,56,75.98,4198.55,1,Two-year,DSL,Electronic check,0
1779,2024-02-25T06:00:00,20,36.8,744.27,1,Month-to-month,Fiber optic,Credit card,0
1780,2024-01-08T14:00:00,65,89.38,,0,One-year,Fiber optic,Bank transfer,0
1781,2024-01-10T20:00:00,7,42.28,309.26,1,One-year,DSL,Bank transfer,1
1782,2024-04-03T16:00:00,7,31.49,177.26,1,Two-year,Fiber optic,Credit card,0
1783,2024-05-10T21:00:00,18,55.87,1091.49,1,Month-to-month,DSL,Credit card,0
1784,2024-06-14T18:00:00,52,108.07,5576.58,3,One-year,Fiber optic,Bank transfer,0
1785,2024-05-09T13:00:00,28,118.06,3285.19,2,One-year,No,Electronic check,0
1786,2024-04-16T13:00:00,41,101.01,4079.7,0,One-year,No,Mailed check,0
1787,2024-01-27T10:00:00,29,117.49,3404.98,0,Month-to-month,No,Electronic check,0
1788,2024-04-21T23:00:00,44,41.25,1863.92,0,Two-year,DSL,Mailed check,0
1789,2024-04-28T23:00:00,21,32.02,695.83,3,Two-year,DSL,Bank transfer,0
1790,2024-06-17T17:00:00,66,96.98,6463.36,2,One-year,No,Credit card,0
1791,2024-05-27T19:00:00,50,71.26,3548.03,2,Two-year,Fiber optic,Credit card,0
1792,2024-04-09T06:00:00,35,57.92,2040.49,2,One-year,No,Bank transfer,0
1793,2024-02-06T13:00:00,1,105.34,139.41,0,Month-to-month,DSL,Electronic check,0
1794,2024-03-25T15:00:00,1,28.09,0,2,Two-year,No,Credit card,0
1795,2024-01-02T00:00:00,52,50.89,2646.76,1,Month-to-month,Fiber optic,Credit card,0
1796,2024-03-31T08:00:00,44,71.14,3083.05,3,Month-to-month,Fiber optic,Electronic check,0
1797,2024-05-16T13:00:00,33,105.88,,2,Month-to-month,DSL,Mailed check,0
1798,2024-03-09T04:00:00,41,101.7,4255.23,4,Month-to-month,No,Bank transfer,0
1799,2024-06-20T18:00:00,53,24.2,,3,Two-year,Fiber optic,Electronic check,0
1800,2024-03-27T04:00:00,9,102.01,939.65,2,Two-year,Fiber optic,Mailed check,0
1801,2024-05-05T09:00:00,47,57.7,2710.86,1,Month-to-month,Fiber optic,Credit card,0
1802,2024-05-29T20:00:00,2,76.45,160.98,2,One-year,No,Electronic check,0
1803,2024-05-15T19:00:00,56,18.11,1006.39,0,Month-to-month,DSL,Electronic check,0
1804,2024-01-25T18:00:00,67,46.6,3084.99,1,Month-to-month,Fiber optic,Mailed check,0
1805,2024-06-24T16:00:00,61,47.14,2831.78,3,One-year,No,Bank transfer,0
1806,2024-03-11T03:00:00,65,71.24,4648.96,2,Two-year,No,Credit card,0
1807,2024-05-03T09:00:00,29,35.17,1029.69,2,Two-year,Fiber optic,Mailed check,0
1808,2024-06-13T21:00:00,57,37.63,2136.99,0,One-year,DSL,Mailed check,0
1809,2024-05-24T09:00:00,68,112.18,7634.73,1,Month-to-month,Fiber optic,Bank transfer,0
1810,2024-05-01T03:00:00,3,113.22,318.89,1,One-year,No,Mailed check,1
1811,2024-05-18T20:00:00,4,118.03,498.94,2,One-year,Fiber optic,Bank transfer,0
1812,2024-04-23T13:00:00,71,46.62,3286.05,1,One-year,No,Bank transfer,0
1813,2024-06-03T01:00:00,68,25.89,1802.29,4,Month-to-month,Fiber optic,Electronic check,0
1814,2024-04-23T13:00:00,66,118.73,7745.27,2,Two-year,DSL,Bank transfer,0
1815,2024-06-10T21:00:00,20,115.87,2297.45,0,Two-year,Fiber optic,Electronic check,0
1816,2024-01-26T16:00:00,43,93.3,3965.59,2,Two-year,No,Credit card,0
1817,2024-02-26T15:00:00,4,84.18,225.88,3,Month-to-month,DSL,Credit card,0
1818,2024-06-04T14:00:00,19,57.54,1101.31,1,One-year,No,Credit card,0
1819,2024-05-04T14:00:00,41,22.51,867.48,5,One-year,No,Credit card,1
1820,2024-03-22T14:00:00,22,103.67,2283.94,2,One-year,Fiber optic,Electronic check,0
1821,2024-05-10T17:00:00,17,83.66,1353.71,3,One-year,Fiber optic,Electronic check,0
